Id,SalePrice
1461,116841.31987988725
1462,161910.7608900389
1463,176014.61046033268
1464,182124.8222320494
1465,219540.69685245526
1466,166215.98866194685
1467,175896.76380318654
1468,152864.56728020313
1469,208222.0211984196
1470,109110.0340797111
1471,181557.02157855112
1472,97758.37490819642
1473,94316.12668617968
1474,146251.73374383122
1475,104530.15408760672
1476,354761.33274024393
1477,284749.504313316
1478,301353.8684104427
1479,305664.61308005283
1480,466405.61236806115
1481,318283.0343028777
1482,220604.2521750937
1483,180326.81645667367
1484,163874.31289850152
1485,183894.89153232845
1486,196715.34421961175
1487,321382.567075146
1488,224789.46835616202
1489,213333.1485976317
1490,243345.76890323823
1491,207834.5137882349
1492,99840.89774298352
1493,176736.47496273633
1494,322951.28747246804
1495,288113.86279821105
1496,235675.50148524807
1497,173629.84121625638
1498,177695.68599433987
1499,157085.84310296408
1500,143996.03696690034
1501,203095.88439839496
1502,135510.2176775247
1503,312020.4619101588
1504,236806.00000155348
1505,224136.22520746314
1506,186338.250640856
1507,261337.56986554334
1508,208848.99433517366
1509,153609.03170306716
1510,147858.21509577258
1511,167516.4976979048
1512,186884.68175016288
1513,147116.9960534089
1514,169524.33062341058
1515,213147.63940861617
1516,153123.53439319943
1517,169280.07215319457
1518,112197.59974187145
1519,230261.76270498664
1520,132666.764393056
1521,136812.31698760093
1522,190520.80180528812
1523,103704.92789388039
1524,112256.1480376323
1525,113977.1542751496
1526,108440.76426888954
1527,102767.71828965555
1528,124744.68552415544
1529,162135.04384214187
1530,214903.98184491706
1531,139415.11557718104
1532,99844.91524619467
1533,179258.7969493436
1534,124291.39033967779
1535,150804.24875811057
1536,97402.59954637663
1537,53258.03945736983
1538,159888.41477843956
1539,213210.02355921228
1540,132514.57176589797
1541,139955.89124821458
1542,155515.73110551486
1543,204311.97308324373
1544,90390.27695094285
1545,123807.08910984316
1546,148209.72606076748
1547,158921.35459805056
1548,152335.4468591072
1549,136483.69108810037
1550,146124.8127263562
1551,113812.21225441452
1552,155191.74873472162
1553,165520.5834624542
1554,113439.39234685709
1555,166071.7243330058
1556,79154.46599031014
1557,124309.35339390073
1558,96862.7512481848
1559,63645.63288272398
1560,133156.1556315552
1561,126832.7407987462
1562,133219.1136876246
1563,124786.39001450814
1564,169672.2739957742
1565,139753.03081564704
1566,244072.09513103822
1567,64506.91223549911
1568,236028.8035173748
1569,123713.85723917383
1570,129074.32851211831
1571,100339.214964616
1572,148390.41585651308
1573,280984.7607171069
1574,138643.67916134212
1575,246881.9368801614
1576,235922.13449022107
1577,183199.91402262828
1578,137506.13223609625
1579,141131.43011476327
1580,189068.9252934488
1581,150636.90407419857
1582,126277.4310800759
1583,301924.615384499
1584,221934.89721699135
1585,138909.65342288918
1586,59609.76768240727
1587,94420.56682979672
1588,163373.89464181382
1589,98275.3129406183
1590,129421.05215264155
1591,94742.84669974551
1592,113429.82680537889
1593,125936.57226972669
1594,155054.95423647107
1595,121999.91564347147
1596,236615.98152818426
1597,201088.34234369063
1598,212718.78144200743
1599,197493.5750295558
1600,180535.85182750426
1601,54541.90878610217
1602,126724.07729696142
1603,37964.65159900475
1604,275309.1950004279
1605,235442.6610906805
1606,159706.87357912213
1607,158990.32033685816
1608,200034.04855440254
1609,202258.66821224865
1610,147508.05466189995
1611,129558.6111339104
1612,183144.09132666542
1613,156243.34121103535
1614,131793.5997315003
1615,87736.06621213003
1616,69419.08855987735
1617,78432.5695152332
1618,122624.00663083726
1619,147446.91690397862
1620,178890.64126782148
1621,134857.07090369586
