Id,SalePrice
1461,121472.37945986909
1462,160895.37460978425
1463,178718.33974207062
1464,181564.77385270278
1465,197915.35757654763
1466,170405.40641532573
1467,161750.82665495636
1468,151377.91946602118
1469,187160.80746610393
1470,129846.81844944146
1471,205735.86610954333
1472,96233.56511389586
1473,93816.58800774667
1474,151610.7262322773
1475,139032.3420936709
1476,419275.09045101306
1477,279895.1771159614
1478,307375.8593156639
1479,274090.60060790775
1480,493885.9593148684
1481,323473.5722376143
1482,214127.09087046862
1483,163444.1833961381
1484,175889.82963188237
1485,177926.61091993703
1486,193539.6676368973
1487,364487.39943810675
1488,236433.68610533705
1489,207115.6267718724
1490,220160.67212071994
1491,193818.37094879185
1492,92718.67778630642
1493,186871.80016023025
1494,295169.1296167674
1495,288656.5944288994
1496,240134.22727312977
1497,181782.1594016346
1498,166077.45443612942
1499,164810.2313126842
1500,143687.7331132641
1501,166163.91290222766
1502,162789.3300628655
1503,303743.7323710608
1504,225051.55439714444
1505,215587.86014344546
1506,187489.54100174745
1507,224696.92589829103
1508,192801.41747003738
1509,169780.3748678608
1510,145083.7846994995
1511,144121.64447933354
1512,175931.93302356073
1513,142965.55045787222
1514,157931.5608091303
1515,194239.92516608778
1516,164399.49913224735
1517,162645.6063915302
1518,137873.76376802078
1519,224893.58198202864
1520,136555.3761190629
1521,136501.69439973653
1522,167207.38965553386
1523,106719.07635747865
1524,116283.00861547125
1525,125207.23759171113
1526,117535.4900732994
1527,106085.35056555398
1528,135140.29434179995
1529,146233.38493029898
1530,178710.63079248648
1531,106048.23439731325
1532,106572.12176615016
1533,141308.08024046323
1534,118398.35827671885
1535,156923.86038858216
1536,108494.26833398412
1537,73253.3570990093
1538,184282.68789615072
1539,219736.70381528756
1540,99288.3295021324
1541,137507.34556442354
1542,132317.69855318032
1543,226802.3588090804
1544,88416.56519681586
1545,106121.7021291181
1546,126948.19069055087
1547,137561.92343734493
1548,134479.41168696116
1549,113937.17005923993
1550,135817.45001087128
1551,122580.38158522829
1552,132002.70669529075
1553,163815.46355164322
1554,110017.2894673765
1555,165855.94697075782
1556,85111.33424938857
1557,114606.4316660118
1558,99157.58199279192
1559,87186.02318774366
1560,136280.12467672728
1561,138134.79519759872
1562,127753.12269659067
1563,122236.47992490642
1564,156694.2036361326
1565,148545.1697683373
1566,223100.61974540228
1567,86755.72477557148
1568,216257.55366094102
1569,135603.21921684203
1570,136884.70390751146
1571,121548.95577305158
1572,149781.56358746038
1573,273592.43587618764
1574,122554.74355339348
1575,232188.0955002649
1576,224007.22058198022
1577,200319.40349214716
1578,142579.68646818365
1579,143308.5793549811
1580,192220.5899911775
1581,151437.18937424663
1582,129491.47543269937
1583,337834.5868755985
1584,234466.50046987165
1585,143782.77017917877
1586,82542.31536497003
1587,94959.75143715751
1588,154676.8456518943
1589,98720.72802330684
1590,136928.91398339154
1591,101753.01116894447
1592,121660.9174828635
1593,135925.99211506458
1594,119834.62906118782
1595,115202.00510727506
1596,241382.8764958083
1597,186706.68140897638
1598,217010.89999467376
1599,200101.25350884296
1600,193572.92050410667
1601,73822.76555405301
1602,110438.87487243304
1603,84848.82857128563
1604,280572.4849072983
1605,245627.8702163655
1606,164334.02897470546
1607,186220.3753271808
1608,214648.2971178891
1609,201776.28850531584
1610,142610.5600807453
1611,142774.20070548204
1612,170493.65200328175
1613,153537.58468806723
1614,125628.78260282551
1615,90879.99073742774
1616,70421.39658436221
1617,93433.18247403845
1618,121313.29109843374
1619,141984.19681544762
1620,154275.94632523996
1621,126929.07206243026
1622,137821.5746303706
