Id,SalePrice
1461,126999.665
1462,155309.2325
1463,181811.5725
1464,182359.48
1465,197992.5575
1466,184154.705
1467,168115.74
1468,175689.605
1469,183318.8075
1470,120093.7475
1471,195773.8825
1472,94217.0
1473,97264.9575
1474,154561.125
1475,142950.86
1476,388957.485
1477,252546.5775
1478,305175.39
1479,249594.12
1480,450004.825
1481,308001.095
1482,208024.2275
1483,177230.5725
1484,177986.0625
1485,172430.7
1486,199564.7175
1487,328628.675
1488,241022.15
1489,210651.77
1490,197874.54
1491,191625.7275
1492,98029.32
1493,175110.5475
1494,299206.7875
1495,296470.6925
1496,230907.0475
1497,193922.32
1498,153788.595
1499,153043.9175
1500,150668.3825
1501,173864.6325
1502,166128.3025
1503,300787.845
1504,229780.53
1505,217977.99
1506,184326.715
1507,222609.0125
1508,200659.5675
1509,164506.375
1510,151540.4975
1511,151698.505
1512,171484.1525
1513,147090.18
1514,160543.99
1515,178198.465
1516,159236.9425
1517,156113.0575
1518,129850.1
1519,223359.4825
1520,139861.6875
1521,144732.5
1522,160971.23
1523,114318.1575
1524,121831.6825
1525,124731.7075
1526,129333.7275
1527,102861.9175
1528,128808.625
1529,142881.395
1530,164944.4775
1531,134220.9
1532,107291.365
1533,147875.615
1534,115600.465
1535,158089.9425
1536,116231.37
1537,77831.375
1538,181682.4125
1539,243534.155
1540,113855.415
1541,149835.1425
1542,142684.215
1543,220082.72
1544,80460.03
1545,104905.7275
1546,121790.7125
1547,140929.605
1548,137253.3375
1549,114310.7525
1550,141022.9225
1551,116795.05
1552,148024.87
1553,142396.0475
1554,115658.1875
1555,169657.295
1556,97027.94
1557,125601.5075
1558,92983.9775
1559,120596.0325
1560,150350.9325
1561,152697.4275
1562,126611.6475
1563,124829.29
1564,165830.97
1565,156014.955
1566,219343.9625
1567,78484.38
1568,227462.0675
1569,149057.43
1570,130170.7825
1571,132756.26
1572,146949.5625
1573,239199.4825
1574,115738.745
1575,210820.3125
1576,216624.5975
1577,205733.61
1578,148307.3775
1579,144683.7775
1580,191324.0175
1581,141692.3975
1582,129222.27
1583,331368.615
1584,239321.43
1585,140256.9
1586,75521.02
1587,104512.9925
1588,153770.75
1589,103017.465
1590,132836.825
1591,105857.845
1592,124503.675
1593,118320.4275
1594,142822.2775
1595,123717.1275
1596,233485.69
1597,167441.69
1598,184736.17
1599,215717.555
1600,193987.13
1601,80462.3925
1602,114595.8375
1603,96968.105
1604,282142.98
1605,250311.3325
1606,168091.605
1607,163180.8175
1608,213674.3625
1609,200141.1325
1610,164665.74
1611,151460.19
1612,168951.335
1613,166143.1075
1614,123341.585
1615,89187.4275
1616,81953.69
1617,87703.5525
1618,128118.645
1619,132065.0
1620,150022.095
1621,136009.4725
1622,155485.06
1623,293061.9525
1624,215076.95
1625,129468.8075
1626,171403.305
1627,188309.875
1628,284660.56
1629,174464.02
1630,344660.99
1631,219952.4675
1632,248190.8475
1633,170406.4075
1634,180624.1375
1635,180072.7275
1636,159615.545
1637,177729.61
1638,213794.0825
1639,177661.445
1640,246664.51
1641,186155.4175
1642,224094.8275
1643,224578.8625
1644,222273.59
1645,180925.835
1646,155636.4025
1647,162535.2075
1648,142938.3475
1649,141376.175
1650,122032.0
1651,123905.8275
1652,93420.2775
1653,98701.9775
1654,156298.475
1655,156276.4425
1656,151049.97
1657,153669.435
1658,153771.0475
1659,145933.275
1660,145035.3575
1661,433714.53
1662,392953.62
1663,377069.865
1664,444487.35
1665,312180.8625
1666,331995.92
1667,356200.88
1668,328088.3825
1669,302033.8875
1670,336321.8475
1671,261266.4775
1672,461437.755
1673,301958.8025
1674,249940.355
1675,187876.09
1676,191578.965
1677,213531.2475
1678,453897.145
1679,378907.2225
1680,322390.0575
1681,270749.0425
1682,306539.7425
1683,187795.035
1684,170108.8925
1685,173648.275
1686,168636.205
1687,167176.1625
1688,185999.8125
1689,189057.58
1690,183632.2125
1691,174815.7075
1692,272291.1575
1693,170559.01
1694,183235.255
1695,170328.99
1696,264447.1
1697,171350.545
1698,344336.7575
1699,336410.625
1700,244183.16
1701,266564.4925
1702,252564.875
1703,249807.2275
1704,295383.3475
1705,238540.375
1706,438847.5775
1707,221974.1375
1708,219302.33
1709,280901.415
1710,226245.775
1711,267565.1125
1712,238568.205
1713,247543.34
1714,222790.665
1715,202053.52
1716,176625.7275
1717,165934.86
1718,139428.0075
1719,206094.935
1720,251531.5625
1721,166579.8025
1722,129643.495
1723,156432.65
1724,213060.105
1725,231321.8875
1726,188569.6
1727,171281.5775
1728,187151.1
1729,163680.175
1730,159682.905
1731,123856.1325
1732,132790.6725
1733,125768.2325
1734,133067.595
1735,134384.775
1736,116724.5975
1737,364319.3975
1738,217566.175
1739,268651.6275
1740,193893.415
1741,181329.4575
1742,172211.8775
1743,174103.0875
1744,320653.1
1745,241221.4525
1746,278887.545
1747,218732.845
1748,207547.585
1749,160880.2225
1750,152194.4625
1751,228546.88
1752,123119.645
1753,138064.2925
1754,218834.95
1755,166887.0625
1756,122981.9525
1757,120206.345
1758,148387.73
1759,168759.02
1760,162030.095
1761,153466.1
1762,179378.475
1763,169084.835
1764,119910.51
1765,166000.77
1766,169893.2
1767,201475.365
1768,140376.75
1769,163009.845
1770,141858.125
1771,138363.8875
1772,141630.4375
1773,144058.875
1774,132715.015
1775,133178.0725
1776,119081.95
1777,117283.25
1778,130518.3875
1779,117411.9375
1780,175985.04
1781,132752.055
1782,99362.5075
1783,130238.1875
1784,96413.75
1785,115762.7025
1786,153073.985
1787,165169.44
1788,60054.725
1789,96294.7775
1790,89421.5
1791,178262.37
1792,154192.625
1793,138937.07
1794,141988.8625
1795,138659.54
1796,122467.68
1797,114623.5575
1798,127685.6025
1799,116767.73
1800,128436.465
1801,130450.1775
1802,147169.155
1803,146892.7875
1804,141505.05
1805,135616.875
1806,114976.91
1807,144817.8375
1808,118447.0425
1809,126473.955
1810,148194.22
1811,114470.7675
1812,114957.58
1813,121184.5325
1814,101073.5475
1815,62859.99
1816,104177.1825
1817,122732.0375
1818,136384.6425
1819,119738.685
1820,82693.25
1821,122467.185
1822,146215.9325
1823,61365.61
1824,138897.565
1825,138912.19
1826,102676.1525
1827,109028.1825
1828,137053.8125
1829,110996.4075
1830,140178.4425
1831,169609.5
1832,111187.235
1833,145327.8925
1834,135264.865
1835,175117.4925
1836,126573.5025
1837,101071.6625
1838,136953.8475
1839,88428.585
1840,166449.615
1841,151332.2675
1842,89695.5675
1843,143184.8125
1844,137116.8725
1845,141389.91
1846,152038.0875
1847,150296.3125
1848,63007.47
1849,115255.3975
1850,130063.0
1851,152874.6525
1852,128251.825
1853,134447.0625
1854,172918.3775
1855,142175.5725
1856,222019.475
1857,160283.3125
1858,139541.2475
1859,121382.0125
1860,155808.3825
1861,120394.5525
1862,265802.6175
1863,261564.9425
1864,261564.9425
1865,331763.59
1866,325649.2975
1867,242645.1975
1868,301341.8475
1869,193439.84
1870,252047.245
1871,256266.33
1872,170569.665
1873,227914.9475
1874,140708.705
1875,205692.35
1876,189972.7725
1877,210410.3175
1878,211977.53
1879,135330.7525
1880,137259.465
1881,236910.0
1882,264982.335
1883,198376.2125
1884,217975.585
1885,258960.35
1886,300969.71
1887,197586.8
1888,277521.8275
1889,164386.685
1890,136908.0425
1891,141971.165
1892,112262.085
1893,137819.0925
1894,128000.7025
1895,148352.625
1896,123747.145
1897,116536.005
1898,110062.3075
1899,131028.0075
1900,146824.34
1901,163373.475
1902,137764.75
1903,221648.255
1904,139075.645
1905,178329.1575
1906,155786.99
1907,192796.9325
1908,115466.2525
1909,135411.7875
1910,124933.89
1911,191393.975
1912,265984.06
1913,145465.3125
1914,66165.7825
1915,333283.9075
1916,74291.215
1917,258853.3175
1918,138313.0625
1919,156999.825
1920,154039.6125
1921,402349.22
1922,330408.6025
1923,204112.975
1924,240271.865
1925,224058.655
1926,380046.465
1927,142013.7925
1928,157633.2125
1929,128243.625
1930,127417.135
1931,139509.7275
1932,135334.7625
1933,172431.7225
1934,181372.9775
1935,175778.8125
1936,191040.705
1937,181663.2875
1938,168415.425
1939,250077.1
1940,199025.7425
1941,177153.3975
1942,190394.755
1943,197847.4025
1944,320289.09
1945,367830.56
1946,158884.6675
1947,311826.275
1948,171174.6125
1949,248739.73
1950,179633.45
1951,265614.715
1952,243117.7425
1953,164859.6825
1954,204873.8825
1955,127096.9325
1956,277328.105
1957,158188.615
1958,313607.6025
1959,140916.3525
1960,116189.3325
1961,118584.8425
1962,93651.5
1963,103626.3325
1964,111494.525
1965,154320.8575
1966,151980.5525
1967,293416.9525
