Id,SalePrice
1461,129000.0
1462,155000.0
1463,210000.0
1464,181000.0
1465,213500.0
1466,188000.0
1467,141000.0
1468,178900.0
1469,206000.0
1470,129500.0
1471,207000.0
1472,83000.0
1473,83500.0
1474,149500.0
1475,140000.0
1476,611657.0
1477,235128.0
1478,320000.0
1479,232000.0
1480,412500.0
1481,268000.0
1482,202500.0
1483,169990.0
1484,213490.0
1485,180000.0
1486,225000.0
1487,410000.0
1488,250000.0
1489,207500.0
1490,193500.0
1491,183500.0
1492,106500.0
1493,179200.0
1494,340000.0
1495,348000.0
1496,280000.0
1497,208900.0
1498,151000.0
1499,151000.0
1500,80000.0
1501,172500.0
1502,167240.0
1503,318000.0
1504,227000.0
1505,214000.0
1506,186500.0
1507,151400.0
1508,186700.0
1509,159000.0
1510,154000.0
1511,168500.0
1512,175000.0
1513,158000.0
1514,157900.0
1515,200000.0
1516,179900.0
1517,169900.0
1518,140000.0
1519,235000.0
1520,141000.0
1521,170000.0
1522,190000.0
1523,110000.0
1524,143250.0
1525,62383.0
1526,116500.0
1527,109900.0
1528,129900.0
1529,156000.0
1530,190000.0
1531,117000.0
1532,132000.0
1533,167500.0
1534,130500.0
1535,143000.0
1536,119200.0
1537,60000.0
1538,174000.0
1539,287000.0
1540,117500.0
1541,210000.0
1542,136900.0
1543,159500.0
1544,87000.0
1545,81000.0
1546,125500.0
1547,133000.0
1548,152000.0
1549,83500.0
1550,141500.0
1551,100000.0
1552,162900.0
1553,135000.0
1554,110000.0
1555,160000.0
1556,78000.0
1557,139000.0
1558,90000.0
1559,118000.0
1560,133900.0
1561,157900.0
1562,130250.0
1563,144000.0
1564,165000.0
1565,152000.0
1566,155835.0
1567,76000.0
1568,222000.0
1569,145250.0
1570,137500.0
1571,131000.0
1572,138500.0
1573,240000.0
1574,130000.0
1575,187500.0
1576,222000.0
1577,207500.0
1578,158000.0
1579,143750.0
1580,184000.0
1581,155000.0
1582,129000.0
1583,305900.0
1584,236000.0
1585,140000.0
1586,61000.0
1587,108000.0
1588,138500.0
1589,68500.0
1590,153337.0
1591,108000.0
1592,108480.0
1593,113000.0
1594,160000.0
1595,113000.0
1596,236000.0
1597,188000.0
1598,179665.0
1599,220000.0
1600,213500.0
1601,89000.0
1602,82000.0
1603,82000.0
1604,275000.0
1605,252000.0
1606,167500.0
1607,124000.0
1608,250580.0
1609,207500.0
1610,167500.0
1611,152000.0
1612,148000.0
1613,173000.0
1614,143000.0
1615,91500.0
1616,97000.0
1617,83500.0
1618,133000.0
1619,131000.0
1620,124000.0
1621,81000.0
1622,188700.0
1623,307000.0
1624,215000.0
1625,127500.0
1626,190000.0
1627,210000.0
1628,336000.0
1629,175000.0
1630,423000.0
1631,209500.0
1632,209500.0
1633,180000.0
1634,175900.0
1635,187500.0
1636,162500.0
1637,148000.0
1638,192000.0
1639,220000.0
1640,222000.0
1641,210000.0
1642,224900.0
1643,212000.0
1644,227000.0
1645,180000.0
1646,145000.0
1647,175500.0
1648,156000.0
1649,155000.0
1650,125500.0
1651,124500.0
1652,100000.0
1653,120000.0
1654,155000.0
1655,140000.0
1656,146000.0
1657,155000.0
