Id,SalePrice
1461,133000
1462,151500
1463,236000
1464,222500
1465,189000
1466,181000
1467,194500
1468,181000
1469,175000
1470,167000
1471,181000
1472,112000
1473,113000
1474,148500
1475,148500
1476,280000
1477,233170
1478,313000
1479,236500
1480,386250
1481,280000
1482,202500
1483,181000
1484,192500
1485,180000
1486,178000
1487,280000
1488,227000
1489,250580
1490,185000
1491,215000
1492,133000
1493,187000
1494,341000
1495,315000
1496,207500
1497,151000
1498,144500
1499,147400
1500,160000
1501,168500
1502,148800
1503,370878
1504,207500
1505,210000
1506,227000
1507,210000
1508,143000
1509,175500
1510,142000
1511,140000
1512,135000
1513,145000
1514,150000
1515,135000
1516,143000
1517,148000
1518,143000
1519,272000
1520,143000
1521,143000
1522,160000
1523,135000
1524,120000
1525,140000
1526,140000
1527,145000
1528,105000
1529,155000
1530,167900
1531,139000
1532,141000
1533,130000
1534,107900
1535,110500
1536,128000
1537,100000
1538,178000
1539,107500
1540,37900
1541,125500
1542,167500
1543,128000
1544,109500
1545,128000
1546,145000
1547,133000
1548,105000
1549,100000
1550,128000
1551,139000
1552,135000
1553,96500
1554,178000
1555,143000
1556,190000
1557,140000
1558,136500
1559,85000
1560,140000
1561,135000
1562,130000
1563,129500
1564,165500
1565,172500
1566,190000
1567,112000
1568,190000
1569,127500
1570,119000
1571,115000
1572,189000
1573,215200
1574,190000
1575,277000
1576,215000
1577,206000
1578,135000
1579,133000
1580,192000
1581,151000
1582,128500
1583,305900
1584,178000
1585,140000
1586,144500
1587,150000
1588,123000
1589,94750
1590,107000
1591,108000
1592,91000
1593,155000
1594,160000
1595,108000
1596,177500
1597,145000
1598,195000
1599,124000
1600,124000
1601,100000
1602,125500
1603,110000
1604,275000
1605,240000
1606,170000
1607,171000
1608,220000
1609,220000
1610,167500
1611,115000
1612,201000
1613,189000
1614,131000
1615,97000
1616,88000
1617,83500
1618,144500
1619,176000
1620,188000
1621,138000
1622,128000
1623,170000
1624,201000
1625,128900
1626,135000
1627,181000
1628,215000
1629,168500
1630,278000
1631,213500
1632,251000
1633,180000
1634,185000
1635,173000
1636,176000
1637,160000
1638,290000
1639,205000
1640,195000
1641,190000
1642,205950
1643,290000
1644,254900
1645,155000
1646,197500
1647,205000
1648,140000
1649,135000
1650,142000
1651,155000
1652,100000
1653,106000
1654,155000
1655,148500
1656,148500
1657,147000
1658,155000
1659,147000
1660,148000
1661,313000
1662,325624
1663,350000
1664,325000
1665,255500
1666,315000
1667,225000
1668,451950
1669,306000
1670,285000
1671,325000
1672,325000
1673,309000
1674,255500
1675,185850
1676,196000
1677,185850
1678,220000
1679,325000
1680,318061
1681,319900
1682,325000
1683,202500
1684,162000
1685,178000
1686,160200
1687,189000
1688,178000
1689,178000
1690,188500
1691,188500
1692,244000
1693,173000
1694,193000
1695,180000
1696,214000
1697,170000
1698,290000
1699,232000
1700,290000
1701,190000
1702,155000
1703,155000
1704,307000
1705,227000
1706,385000
1707,250580
1708,249700
1709,250000
1710,262500
1711,310000
1712,232600
1713,226000
1714,207500
1715,216000
1716,179900
1717,184900
1718,141000
1719,215000
1720,129000
1721,159000
1722,159000
1723,155000
1724,147000
1725,215000
1726,173000
1727,179200
1728,155000
1729,215000
1730,189000
1731,137000
1732,132500
1733,135000
1734,150000
1735,130500
1736,139000
1737,143000
1738,290000
1739,174000
1740,208900
1741,196000
1742,168500
1743,155000
1744,143000
1745,165000
1746,187000
1747,197500
1748,250000
1749,143000
1750,100000
1751,205000
1752,145000
1753,140000
1754,180000
1755,148000
1756,231500
1757,109008
1758,139000
1759,139000
1760,144900
1761,142000
1762,155000
1763,140000
1764,141000
1765,147000
1766,160000
1767,160000
1768,135000
1769,159000
1770,156000
1771,139000
1772,165500
1773,170000
1774,110000
1775,136500
1776,145000
1777,124500
1778,134500
1779,144500
1780,105000
1781,132000
1782,80000
1783,178000
1784,86000
1785,124500
1786,103000
1787,112000
1788,141000
1789,110000
1790,110000
1791,200000
1792,135000
1793,140000
1794,127500
1795,142000
1796,165000
1797,118500
1798,137000
1799,119000
1800,132500
1801,132500
1802,118500
1803,140000
1804,135000
1805,140000
1806,135000
1807,135000
1808,125500
1809,112000
1810,157500
1811,112000
1812,96500
1813,138000
1814,116050
1815,109500
1816,120000
1817,185000
1818,124000
1819,120000
1820,108000
1821,115000
1822,147000
1823,100000
1824,115000
1825,108000
1826,120000
1827,137500
1828,180500
1829,100000
1830,157500
1831,140000
1832,110000
1833,125500
1834,130000
1835,128000
1836,152000
1837,140000
1838,140000
1839,129000
1840,179000
1841,137500
1842,113000
1843,132000
1844,148000
1845,158000
1846,180000
1847,145000
1848,112000
1849,98300
1850,113000
1851,130500
1852,125000
1853,143000
1854,173000
1855,130000
1856,178000
1857,130000
1858,142953
1859,118964
1860,153337
1861,118964
1862,200000
1863,200000
1864,200000
1865,297000
1866,297000
1867,192000
1868,230000
1869,192000
1870,204000
1871,192000
1872,192000
1873,240000
1874,185000
1875,190000
1876,237000
1877,227000
1878,192000
1879,122000
1880,140000
1881,235000
1882,222500
1883,185900
1884,197900
1885,315000
1886,203000
1887,192000
1888,192000
1889,178000
1890,171000
1891,143000
1892,110000
1893,148000
1894,119000
1895,148000
1896,135000
1897,145000
1898,128000
1899,200100
1900,234000
1901,160000
1902,163500
1903,164000
1904,154000
1905,167000
1906,60000
1907,235000
1908,124000
1909,124000
1910,124000
1911,140000
1912,315000
1913,55000
1914,73000
1915,392500
1916,118500
1917,215000
1918,165500
1919,156000
1920,139000
1921,320000
1922,220000
1923,194500
1924,187500
1925,220000
1926,315500
1927,173000
1928,160000
1929,156000
1930,130000
1931,133000
1932,173000
1933,147000
1934,193000
1935,180000
1936,175000
1937,181000
1938,173000
1939,286000
1940,189000
1941,225000
1942,315000
1943,189000
1944,377426
1945,377426
1946,160000
1947,385000
1948,225000
1949,227000
1950,135000
1951,207500
1952,167900
1953,180500
1954,197900
1955,165150
1956,228000
1957,175500
1958,315000
1959,136000
1960,140000
1961,115000
1962,118000
1963,118000
1964,106000
1965,155000
1966,146000
1967,318000
1968,350000
1969,275000
1970,354000
1971,275000
1972,275000
1973,285000
1974,354000
1975,235000
1976,220000
1977,315000
1978,317000
1979,318061
1980,194700
1981,266000
1982,254000
1983,319900
1984,175500
1985,192000
1986,178740
1987,172500
1988,183500
1989,178000
1990,222500
1991,224000
1992,222500
1993,162000
1994,162000
1995,181000
1996,265000
1997,248000
1998,221000
1999,290000
2000,290000
2001,228000
2002,232000
2003,309000
2004,339750
2005,214000
2006,208300
2007,232000
2008,229456
2009,193000
2010,215000
2011,141000
2012,179900
2013,173000
2014,173000
2015,215000
2016,173000
2017,201000
2018,130000
2019,139000
2020,138500
2021,139000
2022,135000
2023,133000
2024,325000
2025,285000
2026,196000
